0.038823,0.144889,1.24395,4.763165,4.836812
0.038823,0.144889,1.257851,4.72848,4.806812
0.038823,0.144889,1.257851,4.704012,4.791812
0.028621,0.147244,1.502934,4.654087,4.867716
0.023465,0.148153,1.653416,4.584365,5
0.023465,0.148153,1.646209,4.569548,4.884423
0.023465,0.148153,1.629768,4.539913,4.852684
0.023465,0.148153,1.615353,4.510278,4.820946
0.023465,0.148153,1.608145,4.49546,4.805076
0.023465,0.148153,1.612857,4.465825,4.773337
0.023465,0.148153,1.704204,4.43619,4.741599
0.023465,0.148153,1.69497,4.421372,4.725729
0.023465,0.148153,1.680555,4.391737,4.693991
0.023465,0.148153,1.685266,4.362102,4.662252
0.023465,0.148153,1.678059,4.347284,4.646383
0.023465,0.148153,1.663644,4.317649,4.614644
0.01828,0.148882,1.902379,4.293283,4.650217
0.013073,0.149429,2.332716,4.28908,4.709094
0.013073,0.149429,2.337771,4.259079,4.676119
0.013073,0.149429,2.327669,4.22908,4.643144
0.013073,0.149429,2.322618,4.21408,4.626656
0.013073,0.149429,2.306967,4.18408,4.59368
0.013073,0.149429,2.296865,4.154079,4.560705
0.013073,0.149429,2.291814,4.13908,4.544217
0.013073,0.149429,2.276164,4.10908,4.511242
0.013073,0.149429,2.266061,4.07908,4.478267
0.013073,0.149429,2.26101,4.06408,4.461779
0.013073,0.149429,2.253881,4.03408,4.428803
0.013073,0.149429,2.403875,4.00408,4.395828
0.013073,0.149429,2.398824,3.98908,4.37934
0.013073,0.149429,2.388721,3.95908,4.346365
0.013073,0.149429,2.373071,3.92908,4.31339
0.013073,0.149429,2.36802,3.91408,4.296902
0.013073,0.149429,2.357918,3.88408,4.263927
0.013073,0.149429,2.347815,3.85408,4.230951
0.013073,0.149429,2.357922,3.83908,4.214464
0.013073,0.149429,2.347819,3.80908,4.181488
0.013073,0.149429,2.332169,3.77908,4.148513
0.013073,0.149429,2.327118,3.76408,4.132025
0.013073,0.149429,2.317015,3.73408,4.09905
0.013073,0.149429,2.301365,3.70408,4.066074
0.013073,0.149429,2.296314,3.68908,4.049587
0.00785,0.149794,2.900975,3.67299,4.088305
0.002618,0.149977,3.72679,3.661378,4.133611
0.002618,0.149977,3.725418,3.646193,4.116463
0.002618,0.149977,3.681925,3.615824,4.082168
0.002618,0.149977,3.658807,3.585454,4.047872
0.002618,0.149977,3.63706,3.57027,4.030725
0.002618,0.149977,3.616887,3.539901,3.996429
0.002618,0.149977,3.573395,3.509531,3.962134
0.002618,0.149977,3.572023,3.494346,3.944986
0.002618,0.149977,3.52853,3.463977,3.910691
0.002618,0.149977,3.508357,3.433608,3.876395
0.002618,0.149977,3.489314,3.418423,3.859247
0.002618,0.149977,3.466196,3.388054,3.824952
0.002618,0.149977,3.422703,3.357685,3.790657
0.002618,0.149977,3.421331,3.3425,3.773509
0.002618,0.149977,3.380784,3.31213,3.739213
0.002618,0.149977,3.357665,3.281761,3.704918
0.002618,0.149977,3.335919,3.266577,3.68777
0.002618,0.149977,3.312801,3.236207,3.653475
0.002618,0.149977,3.272253,3.205838,3.619179
0.002618,0.149977,3.270881,3.190653,3.602032
0.002618,0.149977,3.227389,3.160284,3.567736
0.002618,0.149977,3.20427,3.129915,3.533441
0.002618,0.149977,3.185469,3.11473,3.516293
0.002618,0.149977,3.162351,3.084361,3.481998
0.002618,0.149977,3.118858,3.053991,3.447703
0.002618,0.149977,3.117486,3.038807,3.430555
0.002618,0.149977,3.076939,3.008437,3.39626
0.002618,0.149977,3.053821,2.978068,3.361964
0.002618,0.149977,3.032074,2.962883,3.344816
0.002618,0.149977,2.989137,2.95151,3.381183
0.013073,0.149429,2.935053,2.9709,3.508978
0.01828,0.148882,2.894087,2.986719,3.584574
0.028621,0.147244,2.820979,3.031437,3.763325
0.038823,0.144889,2.802845,3.07304,3.901353
0.043856,0.143446,2.799353,3.112329,4.01324
0.053755,0.140037,2.803684,3.208348,4.324017
0.05861,0.138076,2.797474,3.249562,2.68863
0.05861,0.138076,2.783303,3.233098,2.681291
0.05861,0.138076,2.754962,3.200171,2.666614
0.053755,0.140037,2.705022,3.095361,4.174613
0.048835,0.141828,2.67302,3.014326,3.966856
0.05861,0.138076,2.68332,3.116937,4.301446
0.068099,0.133651,2.708946,3.247135,2.245181
0.072721,0.131193,2.727845,3.324303,2.044928
0.068099,0.133651,2.667276,3.197238,2.267964
0.063393,0.135946,2.611154,3.080396,2.504953
0.05861,0.138076,2.572914,2.988667,4.121748
0.05861,0.138076,2.544371,2.955506,4.058683
0.068099,0.133651,2.567372,3.077611,2.287763
0.072721,0.131193,2.584656,3.150092,2.109924
0.068099,0.133651,2.539678,3.044449,2.342514
0.05861,0.138076,2.461398,2.859108,3.940254
0.053755,0.140037,2.427695,2.777766,3.723723
0.05861,0.138076,2.432856,2.825947,3.877189
0.063393,0.135946,2.441503,2.880346,4.05359
0.072721,0.131193,2.469738,3.010275,2.120811
0.077256,0.128575,2.489635,3.087316,1.997988
0.072721,0.131193,2.442264,2.97685,2.149979
0.068099,0.133651,2.398892,2.875869,4.19512
0.068099,0.133651,2.3707,2.842112,4.148987
0.072721,0.131193,2.385741,2.90808,2.188209
0.077256,0.128575,2.404564,2.982082,1.995439
0.072721,0.131193,2.358267,2.874654,2.217377
0.063393,0.135946,2.277057,2.686436,3.79062
0.05861,0.138076,2.241713,2.603876,3.584098
0.063393,0.135946,2.248689,2.652984,3.725375
0.068099,0.133651,2.258996,2.708355,3.912763
0.077256,0.128575,2.290141,2.84054,2.07041
0.081696,0.125801,2.311316,2.918984,1.908107
0.077256,0.128575,2.262894,2.806835,2.09797
0.072721,0.131193,2.218385,2.704466,4.075539
0.072721,0.131193,2.190375,2.670387,4.032619
0.077256,0.128575,2.2067,2.737323,2.064722
0.081696,0.125801,2.22669,2.812471,1.902523
0.077256,0.128575,2.179453,2.703618,4.205989
0.077256,0.128575,2.151628,2.669198,4.147927
0.081696,0.125801,2.149108,2.74217,1.980084
0.086036,0.122873,2.171756,2.824125,1.824236
0.081696,0.125801,2.122093,2.708169,1.961259
0.072721,0.131193,2.055321,2.506073,3.784349
0.068099,0.133651,2.016313,2.41776,3.495718
0.072721,0.131193,2.02731,2.471994,3.678428
0.077256,0.128575,2.04155,2.533032,3.936418
0.086036,0.122873,2.058366,2.678792,1.822307
0.090272,0.119795,2.083046,2.729564,1.716854
0.086036,0.122873,2.03159,2.644473,1.846989
0.081696,0.125801,1.98409,2.534473,4.068984
0.081696,0.125801,1.956455,2.499691,4.011274
0.086036,0.122873,1.976085,2.573332,4.313256
0.090272,0.119795,1.999352,2.630116,1.727393
0.094398,0.116572,2.026506,2.683038,1.626683
0.086036,0.122873,1.923229,2.505586,4.184216
0.081696,0.125801,1.8774,2.40019,3.870072
0.086036,0.122873,1.895791,2.470418,4.128564
0.090272,0.119795,1.91768,2.53133,4.446412
0.098409,0.113206,1.97294,2.564063,1.5379
0.1023,0.109703,2.006916,2.724757,1.445407
0.098409,0.113206,1.946935,2.534688,1.516672
0.094398,0.116572,1.891545,2.478009,1.635014
0.086036,0.122873,1.792987,2.338652,3.924044
0.081696,0.125801,1.749166,2.238791,3.605871
0.086036,0.122873,1.765549,2.303485,3.846325
0.090272,0.119795,1.785201,2.368146,4.167507
0.098409,0.113206,1.835231,2.424857,1.546125
0.1023,0.109703,1.866169,2.552243,1.45354
0.098409,0.113206,1.809226,2.395482,1.524898
0.094398,0.116572,1.756584,2.329965,4.326651
0.094398,0.116572,1.729558,2.297922,4.252234
0.098409,0.113206,1.754843,2.345591,4.573227
0.1023,0.109703,1.784009,2.420422,1.455821
0.106066,0.106066,1.817391,2.538792,1.366722
0.098409,0.113206,1.703666,2.289529,4.445354
0.094398,0.116572,1.65313,2.218547,4.134478
0.098409,0.113206,1.676859,2.265107,4.424962
0.1023,0.109703,1.704305,2.309349,4.822752
0.109703,0.1023,1.771684,2.537786,1.280549
0.113206,0.098409,1.812434,2.677073,1.217703
0.109703,0.1023,1.746553,2.489962,1.278198
0.106066,0.106066,1.685849,2.354367,1.321112
0.098409,0.113206,1.577957,2.128844,4.196229
0.094398,0.116572,1.52993,2.070244,3.825885
0.098409,0.113206,1.551151,2.095614,4.124761
0.1023,0.109703,1.575824,2.058008,4.337492
0.109703,0.1023,1.636762,2.337607,5
0.113206,0.098409,1.673781,2.476361,1.22246
0.116572,0.094398,1.715781,2.610686,1.15421
0.113206,0.098409,1.648972,2.431092,1.202086
0.106066,0.106066,1.530769,2.122581,4.813063
0.1023,0.109703,1.47833,1.954904,4.224889
0.106066,0.106066,1.504429,2.095416,4.750081
0.109703,0.1023,1.534382,2.191283,4.73741
0.116572,0.094398,1.607441,2.446976,1.113712
0.119795,0.090272,1.651527,2.594921,1.04781
0.116572,0.094398,1.582972,2.404404,1.093462
0.113206,0.098409,1.519997,2.24398,5
0.113206,0.098409,1.494171,2.197177,5
0.116572,0.094398,1.530831,2.314273,5
0.119795,0.090272,1.57247,2.465046,1.02766
0.122873,0.086036,1.619687,2.651413,1.00382
0.116572,0.094398,1.483001,2.253721,5
0.113206,0.098409,1.422912,2.09732,5
0.116572,0.094398,1.457453,2.20947,5
0.119795,0.090272,1.496749,2.340547,4.955515
0.125801,0.081696,1.573828,2.757952,0.921263
0.128575,0.077256,1.637307,3.007967,0.900137
0.125801,0.081696,1.552501,2.725004,0.901235
0.122873,0.086036,1.49517,2.436953,4.914175
0.122873,0.086036,1.470236,2.395235,4.900071
0.125801,0.081696,1.506013,2.630689,4.864975
0.128575,0.077256,1.519593,2.863653,4.84606
0.131193,0.072721,1.565377,3.148598,0.820125
0.131193,0.072721,1.523311,3.103319,0.800122
0.128575,0.077256,1.452752,2.774049,4.833597
0.125801,0.081696,1.444025,2.509321,4.78697
0.128575,0.077256,1.432509,2.742657,4.808155
0.133651,0.068099,1.458272,3.333034,0.741016
0.135946,0.063393,1.578902,3.698007,0.72275
0.133651,0.068099,1.41957,3.293724,4.560544
0.131193,0.072721,1.423351,2.920735,4.641629
0.135946,0.063393,1.54188,3.602404,4.471675
0.138076,0.05861,1.611733,3.719907,0.664957
0.140037,0.053755,1.713879,4.206633,0.647978
0.138076,0.05861,1.603976,3.691365,0.624656
0.133651,0.068099,1.410034,3.11084,4.491793
0.131193,0.072721,1.277724,2.759028,4.552958
0.133651,0.068099,1.386635,3.06834,4.465272
0.135946,0.063393,1.450034,3.395542,4.362603
0.140037,0.053755,1.615335,4.095942,4.069754
0.141828,0.048835,1.707992,4.521137,0.590856
0.143446,0.043856,1.82148,4.503859,0.513152
0.143446,0.043856,1.811819,4.489407,0.492626
0.143446,0.043856,1.79166,4.460502,0.57473
0.143446,0.043856,1.781161,4.44605,4.039487
0.143446,0.043856,1.771501,4.431597,4.024765
0.143446,0.043856,1.761001,4.417145,4.010043
0.143446,0.043856,1.741681,4.38824,3.980599
0.143446,0.043856,1.731182,4.373788,3.986403
0.143446,0.043856,1.721522,4.359336,3.992208
0.143446,0.043856,1.711862,4.344883,3.977486
0.143446,0.043856,1.714149,4.315979,3.948042
0.143446,0.043856,1.704489,4.301527,3.93332
0.143446,0.043856,1.69399,4.287074,3.918598
0.143446,0.043856,1.68433,4.272622,3.903876
0.146156,0.033743,2.001031,4.256389,3.803882
0.147244,0.028621,2.182628,4.236205,3.676576
0.147244,0.028621,2.174641,4.221478,3.664215
0.147244,0.028621,2.179618,4.206752,3.651853
0.147244,0.028621,2.163645,4.177299,3.603952
0.147244,0.028621,2.147198,4.162572,3.591591
0.147244,0.028621,2.139211,4.147845,3.57923
0.147244,0.028621,2.131225,4.133118,3.588021
0.147244,0.028621,2.128214,4.103665,3.587638
0.147244,0.028621,2.120228,4.088938,3.593217
0.147244,0.028621,2.112241,4.074212,3.577645
0.147244,0.028621,2.095794,4.059485,3.625529
0.147244,0.028621,2.079821,4.036149,3.594383
0.147244,0.028621,2.071835,4.032177,3.57881
0.147244,0.028621,2.055388,4.008202,3.58439
0.147244,0.028621,2.047401,4.00423,3.568817
0.147244,0.028621,2.047258,3.956398,3.537671
0.147244,0.028621,2.030811,3.941672,3.522099
0.147244,0.028621,2.022825,3.926945,3.506526
0.148153,0.023465,2.232582,3.912048,3.373326
0.148882,0.01828,2.490821,3.887114,3.397939
0.148882,0.01828,2.463655,3.872205,3.38089
0.148882,0.01828,2.463067,3.897351,3.363842
0.148882,0.01828,2.4359,3.882443,3.346793
0.148882,0.01828,2.402482,3.852625,3.320427
0.148882,0.01828,2.401894,3.837717,3.303378
0.148882,0.01828,2.374728,3.822808,3.272334
0.148882,0.01828,2.368475,3.807899,3.255286
0.148882,0.01828,2.35597,3.778082,3.22892
0.148882,0.01828,2.349718,3.763174,3.211871
0.148882,0.01828,2.34913,3.748265,3.194822
0.148882,0.01828,2.342877,3.693302,3.177774
0.148882,0.01828,2.330373,3.663484,3.151408
0.148882,0.01828,2.329785,3.648576,3.163818
0.149429,0.013073,2.560541,3.602644,3.169539
0.149794,0.00785,2.644853,3.520691,3.200595
0.149794,0.00785,2.634632,3.510658,3.181607
0.149794,0.00785,2.906624,3.495566,3.160051
0.149794,0.00785,2.911776,3.480474,3.139333
0.149794,0.00785,2.896403,3.465382,3.117777
0.149794,0.00785,2.906708,3.435198,3.098788
0.149794,0.00785,2.91186,3.420106,3.077232
0.149794,0.00785,2.896487,3.405014,3.078961
0.149794,0.00785,2.90164,3.389922,3.08069
0.149794,0.00785,2.911945,3.359738,3.060863
0.149794,0.00785,2.896571,3.344646,2.994413
0.149794,0.00785,2.901724,3.329554,2.973696
0.149794,0.00785,2.906877,3.314462,2.952979
0.149794,0.00785,2.896656,3.284278,2.933151
0.149794,0.00785,2.901809,3.269186,2.912434
0.149794,0.00785,2.865909,3.254095,2.882698
0.149794,0.00785,2.871062,3.239003,2.883588
0.149794,0.00785,2.840315,3.208819,2.842154
0.149794,0.00785,2.824941,3.193727,2.820597
0.149794,0.00785,2.809568,3.178635,2.79988
0.149794,0.00785,2.794194,3.183693,2.80077
0.149794,0.00785,2.763485,3.173696,2.760485
0.149977,0.002618,2.726695,3.114065,2.792969
0.149794,0.00785,2.732719,3.143494,2.757732
0.149977,0.002618,2.696157,3.083714,2.772261
0.149794,0.00785,3.118332,2.9534,2.790617
0.149429,0.013073,3.091416,2.902925,2.79402
0.149429,0.013073,3.076416,2.887455,2.775778
0.149794,0.00785,3.073129,2.907355,2.738582
0.149977,0.002618,2.609731,2.977569,2.630831
0.149794,0.00785,2.594358,3.007667,2.718658
0.149977,0.002618,2.558819,2.947219,2.610123
0.149977,0.002618,2.992782,2.86953,2.698844
0.149977,0.002618,2.962431,2.838991,2.61898
0.149977,0.002618,2.518098,2.886498,2.553268
0.149794,0.00785,2.502042,2.917041,2.640152
0.149977,0.002618,2.507934,2.876397,2.555427
0.149794,0.00785,2.891879,2.763775,2.577355
0.149429,0.013073,2.865793,2.711642,2.58445
0.149794,0.00785,2.861732,2.733066,2.538693
0.149977,0.002618,2.861314,2.757624,2.474755
0.149794,0.00785,2.379017,2.796269,2.505616
0.149429,0.013073,2.385636,2.830762,2.532385
0.149794,0.00785,2.348307,2.766122,2.516926
0.149977,0.002618,2.783197,2.724735,2.504204
0.149977,0.002618,2.75264,2.694366,2.469909
0.149794,0.00785,2.286757,2.705699,2.472064
0.149429,0.013073,2.29257,2.740524,2.455265
0.149794,0.00785,2.256048,2.675552,2.460928
0.149977,0.002618,2.679283,2.574469,2.412745
0.149794,0.00785,2.650389,2.538307,2.296516
0.149977,0.002618,2.648932,2.543931,2.377773
0.149977,0.002618,2.630524,2.572999,2.332852
0.149429,0.013073,2.168469,2.660346,2.367136
0.148882,0.01828,2.113475,2.598594,2.268517
0.149429,0.013073,2.137586,2.630401,2.33422
0.149794,0.00785,2.122933,2.544875,2.315359
0.149977,0.002618,2.527714,2.462713,2.261429
0.149794,0.00785,2.499562,2.405192,2.273119
0.149977,0.002618,2.497363,2.432175,2.226456
0.149977,0.002618,2.478019,2.461929,2.253157
0.149429,0.013073,2.013485,2.469918,2.246091
0.148882,0.01828,2.019673,2.448685,2.105885
0.149429,0.013073,1.982602,2.439973,2.124906
0.149794,0.00785,2.03087,2.434347,2.192236
0.149977,0.002618,2.376144,2.330582,2.156778
0.149794,0.00785,2.348734,2.272077,2.118466
0.149977,0.002618,2.345793,2.300044,2.145138
0.149977,0.002618,2.325514,2.310359,2.127727
0.149429,0.013073,1.858501,2.319643,1.992642
0.148882,0.01828,1.863129,2.298776,2.160525
0.149429,0.013073,1.827618,2.289698,1.959727
0.149794,0.00785,2.267225,2.28352,1.979327
0.149794,0.00785,2.236459,2.253318,1.945683
0.149429,0.013073,1.786311,2.22957,1.959838
0.148882,0.01828,1.769299,2.208923,2.063046
0.149429,0.013073,1.734722,2.199625,1.94899
0.149977,0.002618,2.163068,2.148911,1.991141
0.149977,0.002618,2.133726,2.086667,1.970777
0.149977,0.002618,2.132511,2.118541,1.956845
0.149794,0.00785,2.113584,2.172993,1.811311
0.148882,0.01828,1.644102,2.089032,1.93298
0.148153,0.023465,1.648899,2.071558,1.930624
0.148882,0.01828,1.631279,2.059288,1.900711
0.149429,0.013073,1.677147,2.049625,1.916518
0.149977,0.002618,2.017059,2.038117,1.728822
0.149977,0.002618,1.984432,1.975189,1.749782
0.149794,0.00785,1.970504,1.982141,1.868068
0.148882,0.01828,1.505796,1.939398,1.8141
0.148882,0.01828,1.463969,1.909653,1.803558
0.149429,0.013073,1.904908,1.899624,1.751641
0.149429,0.013073,1.884203,1.869588,1.76276
0.148153,0.023465,1.417212,1.84028,1.73901
0.147244,0.028621,1.413911,1.820277,1.741743
0.148882,0.01828,1.401227,1.80247,1.674285
0.149794,0.00785,1.765243,1.772122,1.656561
0.149977,0.002618,1.752193,1.806843,1.650586
0.149429,0.013073,1.718558,1.720045,1.620453
0.148153,0.023465,1.247992,1.700259,1.600861
0.147244,0.028621,1.242528,1.680256,1.62649
0.148882,0.01828,1.673107,1.642251,1.577627
0.148882,0.01828,1.631279,1.622223,1.54522
0.148153,0.023465,1.205688,1.600244,1.548295
0.148153,0.023465,1.14223,1.580241,1.516654
0.149429,0.013073,1.532209,1.545883,1.490091
0.149794,0.00785,1.539456,1.532286,1.479179
0.148882,0.01828,1.505796,1.502059,1.459401
0.147244,0.028621,1.028299,1.440219,1.448734
0.146156,0.033743,1.021179,1.421949,1.457106
0.148153,0.023465,1.459517,1.420216,1.422032
0.148153,0.023465,1.417212,1.400213,1.390215
0.147244,0.028621,0.985453,1.340204,1.417212
0.147244,0.028621,0.921185,1.320201,1.374907
0.148882,0.01828,1.317572,1.321811,1.347087
0.149429,0.013073,1.304448,1.304966,1.324054
0.149977,0.002618,1.263209,1.295955,1.257689
0.149977,0.002618,1.242834,1.255457,1.257689
0.149794,0.00785,1.231565,1.249312,1.257005
0.149977,0.002618,1.17446,1.22246,1.189966
0.149429,0.013073,1.144355,1.263037,1.196359
0.148882,0.01828,1.121537,1.213002,1.177008
0.147244,0.028621,1.120171,1.156837,1.166011
0.144889,0.038823,1.104202,1.125445,1.159655
0.143446,0.043856,1.088111,1.122326,1.175902
0.140037,0.053755,1.07984,1.073303,1.106613
0.135946,0.063393,1.118098,1.049866,1.025451
0.133651,0.068099,1.066606,1.026751,1.001585
0.138076,0.05861,1.026304,1.001585,1.026751
0.138076,0.05861,0.985252,0.977738,1.026751
0.135946,0.063393,0.993865,0.952204,0.97662
0.135946,0.063393,0.952454,0.903373,0.952204
0.140037,0.053755,0.916845,0.886641,1.003672
0.141828,0.048835,0.890969,0.891816,0.927509
0.138076,0.05861,0.923674,0.858502,0.976666
0.133651,0.068099,0.857467,0.82641,0.906196
0.131193,0.072721,0.824944,0.797791,0.839976
0.125801,0.081696,0.803907,0.765703,0.785628
0.125801,0.081696,0.738725,0.738357,0.785628
0.128575,0.077256,0.749802,0.742007,0.777481
0.122873,0.086036,0.706162,0.707107,0.728229
0.116572,0.094398,0.686012,0.715507,0.749802
0.113206,0.098409,0.653315,0.720585,0.888401
0.106066,0.106066,0.610387,0.708049,0.890338
0.098409,0.113206,0.591909,0.723313,0.937219
0.094398,0.116572,0.609506,0.686012,0.951717
0.086036,0.122873,0.565685,0.617892,1.023896
0.077256,0.128575,0.556505,0.556995,0.962035
0.072721,0.131193,0.566174,0.549963,0.953557
0.063393,0.135946,0.585972,0.724693,1.251913
0.053755,0.140037,0.559984,0.794599,1.438507
0.048835,0.141828,0.54881,0.769473,1.576592
0.038823,0.144889,0.463419,0.823132,1.802807
0.028621,0.147244,0.407035,0.860131,2.258399
0.023465,0.148153,0.401896,0.800122,2.573399
0.013073,0.149429,0.579755,1.045887,5
0.002618,0.149977,0.631604,1.18773,5
0.002618,0.149977,0.607479,1.262171,5
0.013073,0.149429,0.682598,1.502567,5
0.023465,0.148153,0.700107,1.887551,5
0.028621,0.147244,0.660101,2.283456,5
0.038823,0.144889,0.883361,5,5
0.048835,0.141828,1.032714,5,4.719694
0.053755,0.140037,1.018717,5,4.288962
0.053755,0.140037,1.100214,5,4.352334
0.053755,0.140037,1.059465,5,4.3385
0.053755,0.140037,1.059465,5,4.331583
0.053755,0.140037,1.018717,5,4.42069
0.053755,0.140037,0.998342,5,4.406856
0.053755,0.140037,0.977968,5,4.425674
0.063393,0.135946,1.242331,5,3.663181
0.068099,0.133651,1.401227,5,3.367319
0.068099,0.133651,1.380313,5,3.359199
0.068099,0.133651,1.463969,5,3.34296
0.068099,0.133651,1.422141,5,3.398262
0.068099,0.133651,1.422141,5,3.390142
0.068099,0.133651,1.380313,5,3.373902
0.068099,0.133651,1.359399,5,3.357663
0.068099,0.133651,1.338485,5,3.349543
0.068099,0.133651,1.317572,5,3.428692
0.068099,0.133651,1.359399,5,3.412453
0.068099,0.133651,1.338485,5,3.42818
0.068099,0.133651,1.317572,5,3.411941
0.068099,0.133651,1.275744,5,3.395701
0.068099,0.133651,1.275744,5,3.387581
0.068099,0.133651,1.275744,5,3.353541
0.068099,0.133651,1.317572,5,3.450491
0.068099,0.133651,1.296658,5,3.442371
0.068099,0.133651,1.275744,5,3.497673
0.068099,0.133651,1.25483,5,3.481433
0.068099,0.133651,1.338485,5,3.497161
0.068099,0.133651,1.275744,5,3.480921
0.068099,0.133651,1.275744,5,3.512376
0.068099,0.133651,1.275744,5,3.504256
0.068099,0.133651,1.233916,5,3.488017
0.068099,0.133651,1.275744,5,3.519472
0.068099,0.133651,1.192089,5,3.535199
0.068099,0.133651,1.233916,5,3.518959
0.068099,0.133651,1.213002,5,3.50272
0.068099,0.133651,1.192089,5,3.4946
0.068099,0.133651,1.171175,5,3.549902
0.068099,0.133651,1.129347,4.906312,3.533662
0.068099,0.133651,1.129347,4.903196,3.525542
0.068099,0.133651,1.129347,4.872375,3.556998
0.068099,0.133651,1.171175,4.832891,3.588452
0.068099,0.133651,1.150261,4.821576,3.580333
0.072721,0.131193,1.269145,4.653159,3.319991
0.081696,0.125801,5,4.425521,2.878421
0.086036,0.122873,5,4.337852,2.707406
0.086036,0.122873,5,4.313518,2.68842
0.086036,0.122873,5,4.289183,2.669433
0.086036,0.122873,5,4.277015,2.64267
0.086036,0.122873,5,4.25268,2.729224
0.086036,0.122873,5,4.228346,2.710238
0.086036,0.122873,5,4.216178,2.722813
0.086036,0.122873,4.93847,4.191844,2.703827
0.086036,0.122873,4.923011,4.167509,2.68484
0.086036,0.122873,4.905842,4.155341,2.675348
0.086036,0.122873,4.865126,4.102722,2.656361
0.086036,0.122873,4.827599,4.078388,2.637375
0.086036,0.122873,4.81043,4.06622,2.716152
0.086036,0.122873,4.772903,4.041885,2.697166
0.086036,0.122873,4.732187,4.01755,2.67818
0.086036,0.122873,4.715018,4.005383,2.668687
0.086036,0.122873,4.699558,3.981048,2.671768
0.086036,0.122873,4.662032,3.956714,2.696917
0.086036,0.122873,4.663741,3.944546,2.687424
0.086036,0.122873,4.626214,3.920211,2.690506
0.086036,0.122873,4.610754,3.895877,2.67152
0.086036,0.122873,4.590397,3.883709,2.662026
0.086036,0.122873,4.529118,3.859375,2.687176
0.086036,0.122873,4.502002,3.83504,2.668189
0.086036,0.122873,4.488445,3.822872,2.658696
0.086036,0.122873,4.46133,3.798537,2.683845
0.086036,0.122873,4.434215,3.774203,2.686927
